	Unnamed: 0	key	Page Links	Titles	Gender	IsDeleted	Word Count
375	375	Wikipedia:Articles for deletion/Log/2019 June 12	https://en.wikipedia.org/wiki/Kinya_Claiborne	Kinya Claiborne	Female	True	0
376	376	Wikipedia:Articles for deletion/Log/2019 June 12	https://en.wikipedia.org/wiki/Tom_Choi	Tom Choi	Male	False	0
377	377	Wikipedia:Articles for deletion/Log/2019 June 12	https://en.wikipedia.org/wiki/Dezmond_Meeks	Dezmond Meeks	Male	True	0
378	378	Wikipedia:Articles for deletion/Log/2019 June 12	https://en.wikipedia.org/wiki/John_Bov%C3%A9e	John Bovée	Male	True	0
379	379	Wikipedia:Articles for deletion/Log/2019 June 12	https://en.wikipedia.org/wiki/Vincent_van_Ommen	Vincent van Ommen	Male	True	0
380	380	Wikipedia:Articles for deletion/Log/2019 June 12	https://en.wikipedia.org/wiki/Bob_Tweedy	Bob Tweedy	Male	True	0
381	381	Wikipedia:Articles for deletion/Log/2019 June 12	https://en.wikipedia.org/wiki/2019_Deir_ez-Zor_Protests	2019 Deir ez-Zor Protests	Male	True	0
382	382	Wikipedia:Articles for deletion/Log/2019 June 12	https://en.wikipedia.org/wiki/Donna_Summer_discography	Donna Summer discography	Female	False	0
383	383	Wikipedia:Articles for deletion/Log/2019 June 12	https://en.wikipedia.org/wiki/Tommy_Parker_(singer)	Tommy Parker (singer)	Male	True	0
384	384	Wikipedia:Articles for deletion/Log/2019 June 12	https://en.wikipedia.org/wiki/Solomon_Momoh	Solomon Momoh	Male	True	0
385	385	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Coherent_intelligence	Coherent intelligence	Male	True	0
386	386	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Tim_Ulmann	Tim Ulmann	Male	True	0
387	387	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Wait_for_It..!	Wait for It..!	Male	True	0
388	388	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/DJ_Kelblizz	DJ Kelblizz	Male	True	0
389	389	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Gigi_Gonaway	Gigi Gonaway	Male	False	0
390	390	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/T-7_(rocket)	T-7 (rocket)	Male	False	0
391	391	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Adam_C_Franklin	Adam C Franklin	Male	True	0
392	392	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Cal_Arnold_O%27Driscoll	Cal Arnold O'Driscoll	Male	True	0
393	393	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Transparent_Media_Portal	Transparent Media Portal	Male	True	0
394	394	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Sean_Treacy_(video_blogger)	Sean Treacy (video blogger)	Male	True	0
395	395	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/The_Hauntings_of_the_Hollywood_Cemetery	The Hauntings of the Hollywood Cemetery	Female	True	0
396	396	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Elizabeth_Scott_(author)	Elizabeth Scott (author)	Female	False	0
397	397	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/As_I_Wake	As I Wake	Female	False	0
398	398	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Tadgh_Quill	Tadgh Quill	Male	True	0
399	399	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Uno_Bolt	Uno Bolt	Male	True	0
400	400	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Brahma_Gopal_Bhadury	Brahma Gopal Bhadury	Male	True	0
401	401	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Vaidyanatha_Dikshita	Vaidyanatha Dikshita	Male	False	0
402	402	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Narendra_Babu_Sharma	Narendra Babu Sharma	Male	True	0
403	403	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/R%C3%AAve_d%27%C3%A9tain	Rêve d'étain	Female	True	0
404	404	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Frank_Swart	Frank Swart	Male	True	0
405	405	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/List_of_ACM-W_Celebrations	List of ACM-W Celebrations	Female	False	0
406	406	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Jada_Facer	Jada Facer	Female	False	0
407	407	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Free_Spirit_World_Tour	Free Spirit World Tour	Male	False	0
408	408	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Mobarz_Kidifa	Mobarz Kidifa	Male	True	0
409	409	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Ulink_College	Ulink College	Female	False	0
410	410	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Solomon_B_Taiwo	Solomon B Taiwo	Male	True	0
411	411	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Aaron_Fox_(musicologist)	Aaron Fox (musicologist)	Male	False	0
412	412	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Patrick_Thomas_(graphic_artist)	Patrick Thomas (graphic artist)	Male	False	0
413	413	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Manjunath_VK	Manjunath VK	Male	True	0
414	414	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Sonia_Kapoor	Sonia Kapoor	Female	False	0
415	415	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Yuvraaj_Parashar	Yuvraaj Parashar	Male	False	0
416	416	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Ian_Donald_Cochrane_Hopkins	Ian Donald Cochrane Hopkins	Male	False	0
417	417	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Lindsay_Chaney	Lindsay Chaney	Male	False	0
418	418	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Will_Buxton	Will Buxton	Male	False	0
419	419	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Lucas_Rockwood	Lucas Rockwood	Male	True	0
420	420	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Rhonetta_Johnson	Rhonetta Johnson	Female	False	0
421	421	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Paolo_Tasca	Paolo Tasca	Male	True	0
422	422	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Subas_Humagain	Subas Humagain	Male	True	0
423	423	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Olga_Medynich	Olga Medynich	Female	False	0
424	424	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Dennis_Bernstein	Dennis Bernstein	Male	True	0
425	425	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Than_Zaw_Hein	Than Zaw Hein	Male	True	0
426	426	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Sanitary_garden	Sanitary garden	Male	False	0
427	427	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Lei_von_Habsburg-Lothringen	Lei von Habsburg-Lothringen	Female	False	0
428	428	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/AsapScience	AsapScience	Male	False	0
429	429	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Honey_G_(rapper)	Honey G (rapper)	Female	False	0
430	430	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/The_House_That_Had_Enough	The House That Had Enough	Female	True	0
431	431	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/John_Bixler	John Bixler	Male	True	0
432	432	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Ronnie_Gene_Blevins	Ronnie Gene Blevins	Male	False	0
433	433	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Vulpes_pilum_mutat,_non_mores	Vulpes pilum mutat, non mores	Male	False	0
434	434	Wikipedia:Articles for deletion/Log/2019 June 13	https://en.wikipedia.org/wiki/Progressive_Skatepark	Progressive Skatepark	Male	True	0
435	435	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Thomas_Walter_Warnes	Thomas Walter Warnes	Male	False	303
436	436	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Trash_Gordon	Trash Gordon	Male	False	188
437	437	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Curious_George_3:_Back_to_the_Jungle	Curious George 3: Back to the Jungle	Male	False	383
438	438	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Adam_Ravenelle	Adam Ravenelle	Male	True	443
439	439	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/List_of_Gunslinger_Girl_characters	List of Gunslinger Girl characters	Female	False	205
440	440	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Carina_Jiang	Carina Jiang	Female	True	96
441	441	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Hector_Florez	Hector Florez	Male	True	362
442	442	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Shaddam_IV	Shaddam IV	Male	False	892
443	443	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Murbella	Murbella	Female	False	1159
444	444	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Spacing_Guild	Spacing Guild	Male	False	1367
445	445	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Rishabh_S_Shah	Rishabh S Shah	Male	True	282
446	446	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Niyati_Keni	Niyati Keni	Female	False	367
447	447	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Rachel_Barcellona	Rachel Barcellona	Female	True	369
448	448	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Kyliegh_Curran	Kyliegh Curran	Female	False	108
449	449	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/J%C3%A9r%C3%A9my_Amelin	Jérémy Amelin	Male	False	675
450	450	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Neolithic_Subpluvial	Neolithic Subpluvial	Male	False	1366
451	451	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Quantum_Sheep	Quantum Sheep	Female	True	624
452	452	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Paulina_Larocca	Paulina Larocca	Female	True	238
453	453	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Denis_Marti	Denis Marti	Male	True	117
454	454	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Pareshaan_Parinda	Pareshaan Parinda	Female	False	76
455	455	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Sowmya_Rao_Nadig	Sowmya Rao Nadig	Female	False	144
456	456	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Doug_Richardson	Doug Richardson	Male	False	136
457	457	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Albannach_(band)	Albannach (band)	Male	False	257
458	458	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/W._Jeffrey_Brown	W. Jeffrey Brown	Male	True	249
459	459	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Zach_Halmstad	Zach Halmstad	Male	False	253
460	460	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Madison_Anderson	Madison Anderson	Female	False	453
461	461	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Flor_Mu%C3%B1oz_Rivas	Flor Muñoz Rivas	Female	True	77
462	462	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Luis_Burgos_Flor	Luis Burgos Flor	Male	True	175
463	463	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Bernadette_Vigil	Bernadette Vigil	Female	False	1211
464	464	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Sardaukar	Sardaukar	Male	False	1383
465	465	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Ozioma_Akagha	Ozioma Akagha	Female	False	84
466	466	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Label_V	Label V	Male	False	96
467	467	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Nina_Marker	Nina Marker	Female	False	214
468	468	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Sahiden	Sahiden	Male	False	138
469	469	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Late_Night_Delight	Late Night Delight	Male	True	130
470	470	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Hit_Vibes	Hit Vibes	Male	True	185
471	471	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/The_Modern_(building)	The Modern (building)	Male	False	621
472	472	Wikipedia:Articles for deletion/Log/2019 June 14	https://en.wikipedia.org/wiki/Madison_Tung	Madison Tung	Female	False	289
473	473	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Pearl_Air	Pearl Air	Male	True	156
474	474	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Ahmad_Raza_Khan_Kasuri	Ahmad Raza Khan Kasuri	Male	False	794
475	475	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/The_Hieroglyphs_of_Ancient_Egypt	The Hieroglyphs of Ancient Egypt	Male	False	148
476	476	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/List_of_Turf_Club_members	List of Turf Club members	Male	False	17
477	477	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Seamie_O%27Boyle	Seamie O'Boyle	Male	False	578
478	478	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Gino_O%27Boyle	Gino O'Boyle	Male	True	412
479	479	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Educology	Educology	Male	True	9687
480	480	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Conner_Rayburn	Conner Rayburn	Male	True	213
481	481	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Robbin_Harms	Robbin Harms	Male	False	167
482	482	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Mehad_Hamad	Mehad Hamad	Male	False	106
483	483	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Khaled_Aghbariyya	Khaled Aghbariyya	Male	True	45
484	484	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Freddie_Gershon	Freddie Gershon	Male	False	451
485	485	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Sean_Karani	Sean Karani	Male	False	85
486	486	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Thomas_Jipping	Thomas Jipping	Male	True	479
487	487	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/J._T._Lindroos	J. T. Lindroos	Male	True	301
488	488	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/R._Fred_Lewis	R. Fred Lewis	Male	False	1648
489	489	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Vincent_LaMarca	Vincent LaMarca	Male	False	40
490	490	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Tra_Boger	Tra Boger	Male	True	251
491	491	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Kody_Bliss	Kody Bliss	Male	False	429
492	492	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Luigi_Gubitosi	Luigi Gubitosi	Male	True	124
493	493	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Sam_Thompson_(artist)	Sam Thompson (artist)	Male	True	275
494	494	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Kate_Sharma	Kate Sharma	Female	False	340
495	495	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Mamta_Saikia	Mamta Saikia	Female	False	191
496	496	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Choke_Creek	Choke Creek	Male	True	321
497	497	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/WikiIndex	WikiIndex	Male	False	410
498	498	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Natali_Thanou	Natali Thanou	Female	False	262
499	499	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Millan_Sachania	Millan Sachania	Male	True	1845
500	500	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Pete_Lowe	Pete Lowe	Male	True	1030
501	501	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Christopher_Walter_Waitt	Christopher Walter Waitt	Male	False	485
502	502	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Sandeep_Ranade	Sandeep Ranade	Male	False	641
503	503	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Mobina_Nejad	Mobina Nejad	Female	True	85
504	504	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/K._N._Rao	K. N. Rao	Male	True	837
505	505	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Nonso_Amadi	Nonso Amadi	Male	False	201
506	506	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/The_Casagrandes_(characters)	The Casagrandes (characters)	Male	False	1185
507	507	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Ian_Bruce-Gardyne	Ian Bruce-Gardyne	Male	True	283
508	508	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Evan_Bruce-Gardyne	Evan Bruce-Gardyne	Male	True	671
509	509	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Fuse_(Oddbods)	Fuse (Oddbods)	Male	True	47
510	510	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/PrismaStar	PrismaStar	Male	True	534
511	511	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Peter_Keely	Peter Keely	Male	False	133
512	512	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Abu_H_Imamuddin	Abu H Imamuddin	Male	True	43
513	513	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Advocacy_for_autism_treatment	Advocacy for autism treatment	Male	True	2513
514	514	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/Voyeurweb	Voyeurweb	Female	True	1218
515	515	Wikipedia:Articles for deletion/Log/2019 June 15	https://en.wikipedia.org/wiki/David_Simchi-Levi	David Simchi-Levi	Male	False	584
516	516	Wikipedia:Articles for deletion/Log/2019 June 16	https://en.wikipedia.org/wiki/Amy_Sequenzia	Amy Sequenzia	Female	True	439
517	517	Wikipedia:Articles for deletion/Log/2019 June 16	https://en.wikipedia.org/wiki/Jill_Barto	Jill Barto	Female	True	42
518	518	Wikipedia:Articles for deletion/Log/2019 June 16	https://en.wikipedia.org/wiki/Jo_Alegria	Jo Alegria	Female	True	39
519	519	Wikipedia:Articles for deletion/Log/2019 June 16	https://en.wikipedia.org/wiki/Rena_Strober	Rena Strober	Female	True	58
520	520	Wikipedia:Articles for deletion/Log/2019 June 16	https://en.wikipedia.org/wiki/Johannes_Bartl	Johannes Bartl	Male	True	37
521	521	Wikipedia:Articles for deletion/Log/2019 June 16	https://en.wikipedia.org/wiki/Woodridge_High_School_Football	Woodridge High School Football	Male	True	10115
522	522	Wikipedia:Articles for deletion/Log/2019 June 16	https://en.wikipedia.org/wiki/Aliyu_Usman_Mani	Aliyu Usman Mani	Male	True	453
523	523	Wikipedia:Articles for deletion/Log/2019 June 16	https://en.wikipedia.org/wiki/Mark_Whiteley	Mark Whiteley	Male	True	797
524	524	Wikipedia:Articles for deletion/Log/2019 June 16	https://en.wikipedia.org/wiki/Fulla_Nayak	Fulla Nayak	Female	True	283
525	525	Wikipedia:Articles for deletion/Log/2019 June 16	https://en.wikipedia.org/wiki/Don%27t_Ask_Me_If_I_Love	Don't Ask Me If I Love	Male	False	402
526	526	Wikipedia:Articles for deletion/Log/2019 June 16	https://en.wikipedia.org/wiki/Raza_Talish_(actor)	Raza Talish (actor)	Male	False	143
527	527	Wikipedia:Articles for deletion/Log/2019 June 16	https://en.wikipedia.org/wiki/Cormac_%C3%93_Com%C3%A1in	Cormac Ó Comáin	Male	True	585
528	528	Wikipedia:Articles for deletion/Log/2019 June 16	https://en.wikipedia.org/wiki/Marc_Rowley	Marc Rowley	Male	True	396
529	529	Wikipedia:Articles for deletion/Log/2019 June 16	https://en.wikipedia.org/wiki/Julian_Askin	Julian Askin	Male	True	104
530	530	Wikipedia:Articles for deletion/Log/2019 June 16	https://en.wikipedia.org/wiki/Dr_Ropate_Rakuita_Qalo	Dr Ropate Rakuita Qalo	Male	True	194
531	531	Wikipedia:Articles for deletion/Log/2019 June 16	https://en.wikipedia.org/wiki/Son_of_Kashmir:_Burhan	Son of Kashmir: Burhan	Male	False	178
532	532	Wikipedia:Articles for deletion/Log/2019 June 16	https://en.wikipedia.org/wiki/Vardhan_Puri	Vardhan Puri	Male	True	183
533	533	Wikipedia:Articles for deletion/Log/2019 June 16	https://en.wikipedia.org/wiki/Kelly_Goldsmith	Kelly Goldsmith	Female	True	212
534	534	Wikipedia:Articles for deletion/Log/2019 June 16	https://en.wikipedia.org/wiki/Indhuja_Ravichandran	Indhuja Ravichandran	Female	False	115
535	535	Wikipedia:Articles for deletion/Log/2019 June 16	https://en.wikipedia.org/wiki/Paperon_Intelligence_Agency	Paperon Intelligence Agency	Male	True	187
536	536	Wikipedia:Articles for deletion/Log/2019 June 16	https://en.wikipedia.org/wiki/Ramsey_Orta	Ramsey Orta	Male	False	72
537	537	Wikipedia:Articles for deletion/Log/2019 June 16	https://en.wikipedia.org/wiki/SenesTech	SenesTech	Female	False	666
538	538	Wikipedia:Articles for deletion/Log/2019 June 16	https://en.wikipedia.org/wiki/Ball_v_Johnson	Ball v Johnson	Male	False	237
539	539	Wikipedia:Articles for deletion/Log/2019 June 16	https://en.wikipedia.org/wiki/LLamasoft	LLamasoft	Male	False	737
540	540	Wikipedia:Articles for deletion/Log/2019 June 16	https://en.wikipedia.org/wiki/Doud_Eisenhower	Doud Eisenhower	Male	False	2340
541	541	Wikipedia:Articles for deletion/Log/2019 June 16	https://en.wikipedia.org/wiki/Deep_trance_identification	Deep trance identification	Male	True	1096
542	542	Wikipedia:Articles for deletion/Log/2019 June 16	https://en.wikipedia.org/wiki/Deborah_Hurwitz	Deborah Hurwitz	Female	True	609
543	543	Wikipedia:Articles for deletion/Log/2019 June 16	https://en.wikipedia.org/wiki/Lina_Lecaro	Lina Lecaro	Female	True	465
544	544	Wikipedia:Articles for deletion/Log/2019 June 16	https://en.wikipedia.org/wiki/Bob_Keleher	Bob Keleher	Male	True	369
545	545	Wikipedia:Articles for deletion/Log/2019 June 16	https://en.wikipedia.org/wiki/Madhusudan_Patidar	Madhusudan Patidar	Male	True	89
546	546	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Synchronized_Football	Synchronized Football	Male	True	1019
547	547	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Paul_Arano	Paul Arano	Male	False	128
548	548	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Patty_Willis	Patty Willis	Female	False	94
549	549	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Sue_Rubin	Sue Rubin	Female	True	219
550	550	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Benjamin_Alexander_(writer)	Benjamin Alexander (writer)	Male	True	386
551	551	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Bren_Vaneske	Bren Vaneske	Female	False	56
552	552	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Joseph_DeFelice	Joseph DeFelice	Male	False	336
553	553	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Rei_J%C5%8Dnishi	Rei Jōnishi	Female	False	110
554	554	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Natalia_Zeta	Natalia Zeta	Female	True	87
555	555	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Ajax_Motor_Vehicle_Company	Ajax Motor Vehicle Company	Male	False	375
556	556	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/T._Ramu_(voice_actor)	T. Ramu (voice actor)	Male	True	162
557	557	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Kaitlin_Bennett	Kaitlin Bennett	Female	False	577
558	558	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/David_Firman	David Firman	Male	False	525
559	559	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Debra_McGrath	Debra McGrath	Female	False	1026
560	560	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Penrhiw_Priory	Penrhiw Priory	Male	False	189
561	561	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Sarmal_Kshatriya_Rajput_Clan	Sarmal Kshatriya Rajput Clan	Male	True	664
562	562	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Nisha_Rajagopal	Nisha Rajagopal	Female	False	213
563	563	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Amelia_Reynolds_(television_presenter)	Amelia Reynolds (television presenter)	Female	True	203
